"User","Start","End","FirstChapter","LastChapter","Days","Dead","Late","Delay"
"Fringe Dweller",11-11-05,11-11-05,77,77,0,TRUE,TRUE,187
"Fro52",11-06-01,11-06-01,72,72,0,TRUE,TRUE,89
"Froddopsycho",10-04-04,10-04-04,10,10,0,TRUE,FALSE,4
"Froggie",10-11-21,11-05-30,60,72,190,TRUE,FALSE,89
"fRoGmElTeR",10-11-10,10-11-10,58,58,0,TRUE,FALSE,13
"from experience",12-12-22,12-12-22,87,87,0,FALSE,TRUE,NA
"FrostyAKF",10-12-04,10-12-04,63,63,0,TRUE,TRUE,36
"Frostyvale",11-07-06,11-07-06,72,72,0,TRUE,TRUE,89
"Frozen Wolf13",10-07-26,12-04-10,32,84,624,FALSE,FALSE,7
"fsdfasefe",10-05-12,11-05-27,11,72,380,TRUE,FALSE,89
"FTFCHRIS",12-12-12,12-12-12,21,21,0,TRUE,TRUE,20
"FTW",10-04-03,10-04-03,10,10,0,TRUE,FALSE,4
"fuck",10-11-16,12-04-23,58,19,524,TRUE,FALSE,2
"fuck signing in",12-05-07,12-05-07,24,24,0,TRUE,TRUE,2
"Fudgecicles",12-07-12,12-07-15,2,26,3,TRUE,TRUE,11
"Fugitive",13-02-20,13-02-20,16,16,0,TRUE,TRUE,10
"fukuji mihoko",10-10-25,10-10-29,8,15,4,TRUE,FALSE,2
"Fullmetal11791",12-12-31,13-01-04,22,87,4,FALSE,TRUE,NA
"Fullof-Fiends",10-10-02,10-10-02,47,47,0,TRUE,FALSE,10
"fumblclam",13-02-13,13-02-13,1,1,0,TRUE,TRUE,0
"Funabisenu",11-02-28,11-02-28,5,5,0,TRUE,TRUE,9
"Funkegirl",12-03-12,12-03-12,5,5,0,TRUE,TRUE,9
"funreader",11-09-06,11-09-06,5,5,0,TRUE,TRUE,9
"funvince",10-11-24,12-12-17,60,86,754,FALSE,FALSE,5
"FunWithAPen",11-09-02,11-09-02,75,75,0,TRUE,TRUE,3
"Furcas",10-04-03,11-09-06,10,76,521,TRUE,FALSE,3
"furybolt",10-05-07,10-05-07,18,18,0,TRUE,FALSE,5
"furyosa",10-08-22,10-08-22,2,2,0,TRUE,FALSE,1
"Futschi",12-03-28,12-03-28,81,81,0,TRUE,TRUE,7
"Futurist",13-01-28,13-01-28,87,87,0,FALSE,TRUE,NA
"Fuyutaro son",13-04-01,13-04-05,2,19,4,TRUE,TRUE,2
"fuzzle-sticks",12-02-21,12-02-21,58,58,0,TRUE,TRUE,13
"FuzzyBoots",10-03-26,10-11-28,7,62,247,TRUE,FALSE,1
"fuzzyontheinside",10-12-26,10-12-26,1,1,0,TRUE,TRUE,0
"Fxer",11-05-27,11-05-27,72,72,0,TRUE,TRUE,89
"FYI",11-03-14,11-03-14,1,1,0,TRUE,TRUE,0
"Fyrebird",10-03-18,10-03-18,5,5,0,TRUE,FALSE,9
"Fyreheart",10-03-28,10-03-28,8,8,0,TRUE,FALSE,5
"Fyuro",12-12-27,12-12-27,87,87,0,FALSE,TRUE,NA
"G01den W01f 11",13-04-21,13-04-21,85,85,0,FALSE,TRUE,243
"g",10-03-11,10-03-11,5,5,0,TRUE,FALSE,9
"G",10-04-03,10-05-03,10,18,30,TRUE,FALSE,5
"Gabo 1602",10-03-27,10-05-16,8,21,50,TRUE,FALSE,20
"Gabriel",11-07-22,11-07-23,34,63,1,TRUE,TRUE,36
"GabrielaMaria",11-06-04,11-06-04,1,1,0,TRUE,TRUE,0
"gaila",10-04-14,10-04-14,16,16,0,TRUE,FALSE,10
"Galadriell",11-06-21,11-06-21,1,1,0,TRUE,TRUE,0
"galateus",12-03-23,12-03-23,80,80,0,TRUE,TRUE,5
"galaxy",10-03-19,10-03-19,1,1,0,TRUE,FALSE,0
"Galgalatz",12-11-09,12-12-22,85,87,43,FALSE,TRUE,NA
"galith",10-03-09,10-03-09,5,5,0,TRUE,FALSE,9
"Gamebird",10-07-15,11-05-28,5,72,317,TRUE,FALSE,89
"GameGuardian2x",10-03-10,10-03-10,3,3,0,TRUE,FALSE,2
"GAMF Fatlard Hobos",10-12-14,11-04-06,63,71,113,TRUE,TRUE,52
"gammaraye",10-09-23,10-10-26,46,52,33,TRUE,FALSE,0
"GammaRaye",11-03-30,11-03-30,2,2,0,TRUE,TRUE,1
"gand982",10-03-26,10-03-26,8,8,0,TRUE,FALSE,5
"gandalfwiz",12-01-28,12-01-29,5,13,1,TRUE,TRUE,1
"Ganjapanda",10-09-01,10-09-01,17,17,0,TRUE,FALSE,8
"Gannet",10-09-14,10-09-14,46,46,0,TRUE,FALSE,20
"Gantex",10-10-27,10-10-27,5,5,0,TRUE,FALSE,9
"Garahs",10-03-24,10-03-24,7,7,0,TRUE,FALSE,3
"Gardengirl6",11-02-22,11-09-01,70,75,191,TRUE,TRUE,3
"Garlak",10-04-10,10-06-05,13,22,56,TRUE,FALSE,1
"Garm88",10-03-17,10-03-23,6,7,6,TRUE,FALSE,3
"Garniella",12-07-20,12-07-23,10,33,3,TRUE,TRUE,1
"Garrelt",10-03-10,10-05-18,5,11,69,TRUE,FALSE,1
"Garrick",11-02-06,11-02-06,69,69,0,TRUE,TRUE,25
"Garth Smith",11-04-13,11-04-13,71,71,0,TRUE,TRUE,52
"Gary",10-09-22,12-01-21,46,77,486,TRUE,FALSE,187
"Gastogh",11-01-05,11-08-29,14,74,236,TRUE,TRUE,3
"Gatalicious",10-07-16,10-11-27,31,62,134,TRUE,FALSE,1
"gatogirl1",11-05-08,11-05-08,30,30,0,TRUE,TRUE,0
"gaylarain",10-03-17,10-04-07,6,11,21,TRUE,FALSE,1
"GazzaFizza",11-03-31,11-03-31,64,64,0,TRUE,TRUE,0
"GBTtown",11-10-07,12-04-26,77,85,202,FALSE,TRUE,243
"gdjohnson",11-08-29,11-08-29,74,74,0,TRUE,TRUE,3
"Gdunge",10-11-27,10-11-27,62,62,0,TRUE,TRUE,1
"gecoma",10-08-01,12-07-12,34,85,711,FALSE,FALSE,243
"Ged",11-01-27,11-01-27,68,68,0,TRUE,TRUE,4
"Gedusa",11-04-25,11-04-25,18,45,0,TRUE,TRUE,0
"GeeJo",10-09-05,11-02-12,1,26,160,TRUE,FALSE,11
"GeekIsShowing",12-07-24,12-07-24,72,72,0,TRUE,TRUE,89
"geekzgalore",12-10-07,12-10-07,11,4,0,TRUE,TRUE,5
"Gelacacine",10-12-13,10-12-13,1,9,0,TRUE,TRUE,3
"Gelasia-kitty",11-04-27,11-08-29,71,74,124,TRUE,TRUE,3
"GelibeanH20",13-04-11,13-04-13,2,10,2,TRUE,TRUE,4
"Gemcatcher",13-03-25,13-03-25,1,1,0,TRUE,TRUE,0
"Gemclaw",12-01-14,12-01-14,11,11,0,TRUE,TRUE,1
"gemclaw",10-09-06,11-01-06,10,5,122,TRUE,FALSE,9
"Gemcraft",10-03-26,10-03-26,1,2,0,TRUE,FALSE,1
"generals tso n gao",10-03-10,10-03-10,5,5,0,TRUE,FALSE,9
"GenJordan",10-05-08,10-06-11,19,24,34,TRUE,FALSE,2
"gennastar",10-08-04,10-08-04,34,34,0,TRUE,FALSE,6
"GenoBeast",10-09-05,10-09-05,1,1,0,TRUE,FALSE,0
"Genosaurus",12-06-25,12-06-25,85,85,0,FALSE,TRUE,243
"Genuinely-Unique",11-01-03,11-02-24,63,70,52,TRUE,TRUE,42
"genx",10-10-08,10-10-08,47,47,0,TRUE,FALSE,10
"geoffaree",11-08-01,11-08-01,6,6,0,TRUE,TRUE,6
"Geonomis",11-06-30,11-06-30,19,19,0,TRUE,TRUE,2
"Geo Nova",12-09-13,12-09-16,30,66,3,TRUE,TRUE,0
"george17",10-08-25,10-08-25,40,40,0,TRUE,FALSE,5
"George",12-02-29,12-02-29,72,72,0,TRUE,TRUE,89
"George Heichelheim",12-04-04,12-04-04,13,7,0,TRUE,TRUE,3
"George W Bush",10-09-27,10-11-02,47,56,36,TRUE,FALSE,6
"Georgie Orgie",12-05-09,12-05-09,35,35,0,TRUE,TRUE,0
"Georgie Porgie",12-05-08,12-05-09,26,39,1,TRUE,TRUE,0
"georginacastleorpington",11-07-25,11-07-25,5,5,0,TRUE,TRUE,9
"Gepetto",10-04-09,11-09-03,12,76,512,TRUE,FALSE,3
"Gerbalfluff",10-06-03,10-06-03,7,7,0,TRUE,FALSE,3
"Gerk",11-02-23,11-02-23,70,70,0,TRUE,TRUE,42
"German",11-09-04,11-09-04,76,76,0,TRUE,TRUE,3
"Gerry LaMontagne",10-07-12,10-07-12,28,28,0,TRUE,FALSE,1
"Gertyfull Angel",10-04-03,10-04-03,10,10,0,TRUE,FALSE,4
"gethsemane342",10-12-24,10-12-24,11,11,0,TRUE,TRUE,1
"GetItWrong",10-09-25,10-11-14,47,6,50,TRUE,FALSE,6
"gfg",10-09-10,10-09-10,2,2,0,TRUE,FALSE,1
"gfunk43",10-10-10,10-10-10,39,39,0,TRUE,FALSE,0
"G.G",11-01-03,11-01-03,65,65,0,TRUE,TRUE,10
"gg2",10-11-29,11-01-15,63,67,47,TRUE,TRUE,11
"gg",10-04-11,10-06-30,14,27,80,TRUE,FALSE,7
"GG",10-05-09,10-05-09,20,20,0,TRUE,FALSE,7
"Ghanesh",10-04-24,10-04-24,11,11,0,TRUE,FALSE,1
"Ghost",10-06-08,12-11-06,23,45,882,TRUE,FALSE,0
"ghost",11-01-28,11-01-28,64,64,0,TRUE,TRUE,0
"Ghostflea",10-08-03,10-11-08,34,58,97,TRUE,FALSE,13
"GhostInTheSteak",10-05-03,10-07-25,18,32,83,TRUE,FALSE,6
"Ghost tiger",10-03-09,10-03-09,5,5,0,TRUE,FALSE,9
"Gideon",12-04-18,12-04-18,5,5,0,TRUE,TRUE,9
"gidro",10-08-14,10-08-14,19,19,0,TRUE,FALSE,2
"Gil",12-03-17,12-03-17,79,79,0,TRUE,TRUE,7
"Gill",11-01-25,11-01-25,63,63,0,TRUE,TRUE,36
"Gillian Lu",10-05-07,10-05-07,18,18,0,TRUE,FALSE,5
"Gilliweed",11-09-06,11-09-06,77,77,0,TRUE,TRUE,187
"Gin",11-09-26,11-09-26,77,77,0,TRUE,TRUE,187
"gina",12-05-23,12-05-23,85,85,0,FALSE,TRUE,243
"GinnyLover14",10-03-08,10-08-27,5,42,172,TRUE,FALSE,9
"Ginny R.B",11-07-23,11-07-23,16,16,0,TRUE,TRUE,10
"ginoeh",10-03-09,11-01-04,5,65,301,TRUE,FALSE,10
"GinsengH",11-06-01,11-06-01,4,4,0,TRUE,TRUE,5
"Ginseng Overdose",12-03-16,12-03-16,14,14,0,TRUE,TRUE,1
"GintsukiKyu",12-01-21,12-01-21,5,5,0,TRUE,TRUE,9
"GiovanniBlasini",12-03-23,12-03-23,80,80,0,TRUE,TRUE,5
"GirlAnimePrincess",12-12-07,12-12-07,11,11,0,TRUE,TRUE,1
"Girl Like Me",10-04-23,10-04-23,16,16,0,TRUE,FALSE,10
"giveMeABreak",10-07-27,10-07-27,27,27,0,TRUE,FALSE,7
"Giveres",11-05-28,11-08-29,72,74,93,TRUE,TRUE,3
"GJMEGA",12-04-26,12-04-26,18,18,0,TRUE,TRUE,5
"GL",10-12-04,11-08-29,63,74,268,TRUE,TRUE,3
"glassfragrance",10-05-16,10-05-16,20,20,0,TRUE,FALSE,7
"gleefindork",11-12-28,11-12-28,5,5,0,TRUE,TRUE,9
"gleeluver101",12-12-25,12-12-25,4,4,0,TRUE,TRUE,5
"Gliflifku",10-03-08,10-04-03,5,10,26,TRUE,FALSE,4
"Global Conquest-er",10-04-09,10-04-09,12,12,0,TRUE,FALSE,2
"Gloriana the Younger",10-03-16,10-05-16,5,21,61,TRUE,FALSE,20
"glueboy",11-01-10,11-01-24,65,68,14,TRUE,TRUE,4
"Glurg",11-04-16,11-04-17,27,27,1,TRUE,TRUE,7
"GMOTHECOW",12-12-17,12-12-17,86,86,0,FALSE,TRUE,5
"G.M. Palmer",12-03-27,12-03-27,81,81,0,TRUE,TRUE,7
"Gnasher",11-09-07,11-09-07,77,77,0,TRUE,TRUE,187
"GOD",10-07-15,12-05-24,13,30,679,TRUE,FALSE,0
"goddessa39",10-03-31,10-04-11,9,13,11,TRUE,FALSE,1
"godescalc",10-11-07,11-08-31,57,74,297,TRUE,FALSE,3
"god of blood",12-06-05,12-06-05,74,74,0,TRUE,TRUE,3
"godofwaranddeath",12-05-22,12-05-22,42,42,0,TRUE,TRUE,9
"GodricGeoffreyGryffindor",11-01-13,11-01-13,22,30,0,TRUE,TRUE,0
"goggles",12-03-14,12-03-14,3,3,0,TRUE,TRUE,2
"Gogolu",10-03-12,12-04-11,5,84,761,FALSE,FALSE,7
"Gogrunt",11-05-10,11-05-10,1,1,0,TRUE,TRUE,0
"Goji1954",11-09-01,11-09-02,49,57,1,TRUE,TRUE,1
"goku90504",10-10-23,11-05-28,51,72,217,TRUE,FALSE,89
"Golden",10-05-09,10-05-09,20,20,0,TRUE,FALSE,7
"Goldenfightergirl",10-03-31,10-04-03,5,10,3,TRUE,FALSE,4
"Goldrune09",11-02-27,11-02-27,1,8,0,TRUE,TRUE,5
"Golgar",11-07-03,11-07-03,20,20,0,TRUE,TRUE,7
"Gomar",12-12-05,12-12-21,85,86,16,FALSE,TRUE,5
"goo761",11-06-14,11-06-14,72,72,0,TRUE,TRUE,89
"goobidoo",11-07-30,11-09-03,72,76,35,TRUE,TRUE,3
"Goodonya",12-05-20,12-05-20,1,1,0,TRUE,TRUE,0
"GooseLightning",11-01-25,11-01-25,5,5,0,TRUE,TRUE,9
"Gosh Darn It",11-08-07,12-04-15,5,81,252,TRUE,TRUE,7
"gottalovem",13-04-04,13-04-04,10,2,0,TRUE,TRUE,1
"GP",12-02-29,12-02-29,25,25,0,TRUE,TRUE,3
"gR",11-01-25,11-01-25,68,68,0,TRUE,TRUE,4
"Grace",12-02-22,12-02-22,39,39,0,TRUE,TRUE,0
"GradStudent",10-08-20,10-11-07,17,58,79,TRUE,FALSE,13
"graeleight",10-08-07,10-08-07,37,37,0,TRUE,FALSE,14
"Graham Percival",11-02-13,12-03-27,69,81,408,TRUE,TRUE,7
"GrammarHammer",10-03-24,10-04-02,5,9,9,TRUE,FALSE,3
"grammarian",12-03-12,12-03-12,78,78,0,TRUE,TRUE,4
"Grammatiknazi",10-08-26,10-08-28,41,42,2,TRUE,FALSE,9
"grandmaw66",10-03-19,10-03-19,6,6,0,TRUE,FALSE,6
"Grant",12-03-26,12-03-26,1,1,0,TRUE,TRUE,0
"Gratification",10-12-31,10-12-31,63,63,0,TRUE,TRUE,36
"Gravity Cat",12-07-18,12-07-18,2,2,0,TRUE,TRUE,1
"graydevilforever",10-07-08,10-07-08,29,29,0,TRUE,FALSE,6
"Graydon",10-10-10,10-10-10,49,49,0,TRUE,FALSE,8
"Gray Fedora",10-04-03,10-07-10,10,31,98,TRUE,FALSE,15
"GrayGaffer",10-11-15,10-11-15,58,58,0,TRUE,FALSE,13
"graynavarre",10-03-20,10-06-16,6,26,88,TRUE,FALSE,11
"Graypdrink",10-09-25,10-09-26,1,6,1,TRUE,FALSE,6
"gre7g",10-06-11,10-06-11,24,24,0,TRUE,FALSE,2
"great",12-04-25,12-04-25,85,85,0,FALSE,TRUE,243
"Greatazuredragon",13-04-25,13-04-25,21,21,0,TRUE,TRUE,20
"Great Sage Equal to Heaven",11-01-28,11-01-28,1,1,0,TRUE,TRUE,0
"greedyy",10-07-05,10-07-05,28,28,0,TRUE,FALSE,1
"GreekGoddessHestia",10-04-02,10-06-10,9,24,69,TRUE,FALSE,2
"Greener",10-03-23,10-03-23,7,7,0,TRUE,FALSE,3
"greengirl6",10-03-25,10-03-25,7,7,0,TRUE,FALSE,3
"greenisacolorto",12-08-19,12-08-19,1,1,0,TRUE,TRUE,0
"greenmanza",11-09-30,13-01-14,77,87,472,FALSE,TRUE,NA
"Greentomorrow",11-06-27,11-06-27,72,72,0,TRUE,TRUE,89
"Greermahoney",12-11-27,12-12-21,85,87,24,FALSE,TRUE,NA
"Greg",12-01-24,12-01-24,77,77,0,TRUE,TRUE,187
"GregoryRadcliffe",11-08-26,11-08-26,17,17,0,TRUE,TRUE,8
"GregorySanders",11-09-14,11-09-14,1,1,0,TRUE,TRUE,0
"Grek",12-01-19,12-04-10,77,84,82,FALSE,TRUE,7
"Gremlin Jack",12-12-22,12-12-22,87,87,0,FALSE,TRUE,NA
"Grey Quill",10-03-18,10-03-18,6,6,0,TRUE,FALSE,6
"grey-shadow-horse",10-03-17,10-03-18,5,6,1,TRUE,FALSE,6
"Greyson",12-03-23,12-03-23,80,80,0,TRUE,TRUE,5
"Greytune",10-05-11,10-11-07,11,58,180,TRUE,FALSE,13
"greywizard-dumblemort",10-03-15,10-07-03,5,28,110,TRUE,FALSE,1
"Griffin Raven",10-07-26,10-07-26,32,32,0,TRUE,FALSE,6
"Grimshaw Redford",10-10-23,10-10-23,51,51,0,TRUE,FALSE,1
"Grim Sinistre",10-05-08,10-05-08,19,19,0,TRUE,FALSE,2
"grins",11-04-06,11-04-06,11,11,0,TRUE,TRUE,1
"Grollo",11-03-07,11-03-21,70,43,14,TRUE,TRUE,0
"groovy",10-08-26,10-08-26,41,41,0,TRUE,FALSE,1
"GRRM",11-04-06,11-04-06,71,71,0,TRUE,TRUE,52
"Gryffandor for Chaos",10-10-07,10-10-16,49,50,9,TRUE,FALSE,8
"GryffindorDragon",10-04-02,10-04-02,9,9,0,TRUE,FALSE,3
"Gryffindor for Chaos",10-11-02,10-12-13,47,1,41,TRUE,FALSE,0
"gryffinp",12-03-22,12-03-22,80,80,0,TRUE,TRUE,5
"Gryph",11-06-02,11-06-02,72,72,0,TRUE,TRUE,89
"gseryakov",12-10-20,12-10-20,18,18,0,TRUE,TRUE,5
"GSYH",12-04-13,12-05-01,1,22,18,TRUE,TRUE,1
"Gtg",12-04-07,12-04-07,82,82,0,TRUE,TRUE,1
"guardian00X",10-09-25,10-11-27,47,62,63,TRUE,FALSE,1
"Guardian of the Box",10-11-08,10-11-08,58,58,0,TRUE,FALSE,13
"gudge",11-08-31,11-08-31,75,75,0,TRUE,TRUE,3
"GuesssWho",10-12-08,12-12-16,13,86,739,FALSE,TRUE,5
"Guest",10-03-11,13-05-14,1,4,1160,TRUE,FALSE,5
"Guile",10-05-11,11-09-03,17,76,480,TRUE,FALSE,3
"GuiltySpak",12-12-23,12-12-23,87,87,0,FALSE,TRUE,NA
"gumba2468",10-04-01,10-04-01,9,9,0,TRUE,FALSE,3
"Gundum M",10-03-20,10-06-16,6,26,88,TRUE,FALSE,11
"Gungnir",10-04-07,10-07-25,10,32,109,TRUE,FALSE,6
"Gursimran Singh",11-01-10,11-01-10,65,65,0,TRUE,TRUE,10
"Guru Vishnu",10-12-26,10-12-26,46,46,0,TRUE,TRUE,20
"Guswut",11-07-09,11-07-09,72,72,0,TRUE,TRUE,89
"Guy",11-01-21,11-01-21,67,67,0,TRUE,TRUE,11
"Guyro",10-06-13,10-09-27,6,1,106,TRUE,FALSE,0
"gw",11-06-06,11-06-06,1,1,0,TRUE,TRUE,0
"Gwendy",11-05-28,11-05-28,72,72,0,TRUE,TRUE,89
"gwern",10-04-12,12-12-21,15,87,984,FALSE,FALSE,NA
"gwonbush",11-02-28,11-02-28,70,70,0,TRUE,TRUE,42
"gworley3",10-11-21,10-11-21,60,60,0,TRUE,FALSE,5
"GY",10-10-31,10-10-31,55,55,0,TRUE,FALSE,0
"H0licist",11-02-02,11-02-02,2,2,0,TRUE,TRUE,1
"haavarl",11-02-19,11-02-19,63,63,0,TRUE,TRUE,36
"haberm",12-06-23,12-06-23,9,9,0,TRUE,TRUE,3
"habermoose",11-10-27,12-03-20,77,79,145,TRUE,TRUE,7
"HadrasVorshoth",11-03-03,11-03-03,70,70,0,TRUE,TRUE,42
"Hagtar",11-08-11,11-08-11,17,17,0,TRUE,TRUE,8
"Hahukum Konn",10-03-20,10-03-23,4,7,3,TRUE,FALSE,3
"Haikari Archersight",10-03-10,10-03-10,5,5,0,TRUE,FALSE,9
"Hakkai Suiren",10-03-23,10-03-23,7,7,0,TRUE,FALSE,3
"HakumeiJin",10-06-01,10-08-01,1,33,61,TRUE,FALSE,1
"Halla The'guil T. Pleasures",11-06-23,11-06-23,28,28,0,TRUE,TRUE,1
"HaloGinny",13-05-13,13-05-14,3,6,1,TRUE,TRUE,6
"Hammerchuckery",10-07-06,10-07-06,29,29,0,TRUE,FALSE,6
"Hamm On Wry",10-07-25,10-07-25,32,32,0,TRUE,FALSE,6
"Ham Nox",10-08-02,11-09-07,34,77,401,TRUE,FALSE,187
"HanaOtaku",12-03-31,12-03-31,5,5,0,TRUE,TRUE,9
"HanDHun",12-12-16,12-12-16,86,86,0,FALSE,TRUE,5
"Hannah",11-05-08,13-04-05,71,15,698,TRUE,TRUE,2
"Hansi Rahl",12-03-27,12-03-27,81,81,0,TRUE,TRUE,7
"Hanzo of the Salamander 2.0",11-08-27,11-09-01,73,75,5,TRUE,TRUE,3
"Hao",10-11-28,10-11-28,1,1,0,TRUE,TRUE,0
"ha omg",13-05-12,13-05-12,5,5,0,TRUE,TRUE,9
"Happy.Death.Executioner",12-04-04,12-04-04,5,5,0,TRUE,TRUE,9
"Happygirl122",11-12-20,12-04-04,1,82,106,TRUE,TRUE,1
"happy-go-lucky writer",13-01-19,13-01-19,5,5,0,TRUE,TRUE,9
"happyhouseelf",11-02-20,11-02-20,69,69,0,TRUE,TRUE,25
"happylady",10-03-14,10-04-03,2,10,20,TRUE,FALSE,4
"Happy Sycophant",10-11-14,10-11-14,58,58,0,TRUE,FALSE,13
"happy to have you back",12-03-16,12-03-16,79,79,0,TRUE,TRUE,7
"Happy to wait",12-01-20,12-01-20,1,1,0,TRUE,TRUE,0
"Hardlyeverseestypos",12-06-08,12-06-08,41,41,0,TRUE,TRUE,1
"Harhar",10-10-12,10-10-12,21,21,0,TRUE,FALSE,20
"Harkan",10-04-02,10-04-02,6,6,0,TRUE,FALSE,6
"harlyn",10-06-12,10-06-12,25,25,0,TRUE,FALSE,3
"Harlyn",10-06-06,10-06-06,10,10,0,TRUE,FALSE,4
"Harmonee",12-03-15,12-03-15,79,79,0,TRUE,TRUE,7
"HarmoniousPie",10-03-01,10-03-01,2,2,0,TRUE,FALSE,1
"Harmony All The Way",10-04-03,10-10-07,10,49,187,TRUE,FALSE,8
"Harmony all the way",10-03-21,10-03-21,6,6,0,TRUE,FALSE,6
"HarnGin",10-04-02,10-04-02,9,9,0,TRUE,FALSE,3
"Harouki",11-08-14,11-08-14,5,5,0,TRUE,TRUE,9
"Harper E",12-06-01,12-06-01,4,4,0,TRUE,TRUE,5
"Harriverse",10-03-22,10-06-28,5,27,98,TRUE,FALSE,7
"Harry",13-04-19,13-04-19,5,5,0,TRUE,TRUE,9
"Harry Figment",10-10-03,10-11-23,47,58,51,TRUE,FALSE,13
"HarryGinnyTonks",10-07-04,10-07-04,29,29,0,TRUE,FALSE,6
"HarryMaximumSamwise",11-11-25,11-11-26,5,19,1,TRUE,TRUE,2
"harry-mione",10-04-25,10-07-10,17,31,76,TRUE,FALSE,15
"harrypotter1117",10-08-13,10-08-13,37,37,0,TRUE,FALSE,14
"Harry Potter awesome HOGWARTS",12-08-01,12-08-01,6,6,0,TRUE,TRUE,6
"HarryPotterFan",11-02-10,11-02-10,30,30,0,TRUE,TRUE,0
"Harrypotterfan",13-02-03,13-02-03,20,20,0,TRUE,TRUE,7
"harrypotterspiri",12-12-23,12-12-23,87,87,0,FALSE,TRUE,NA
"Harrypotterspirit",12-03-12,12-03-12,78,78,0,TRUE,TRUE,4
"harrypotterspirit",11-08-29,12-04-11,74,84,226,FALSE,TRUE,7
"HarryXmas",13-02-24,13-02-24,1,7,0,TRUE,TRUE,3
"Harunomiya",11-01-28,11-01-29,11,30,1,TRUE,TRUE,0
"Harv",11-08-29,11-08-29,73,73,0,TRUE,TRUE,4
"Harvey",10-10-11,10-10-11,49,49,0,TRUE,FALSE,8
"has reviewed before",11-11-08,11-11-08,34,34,0,TRUE,TRUE,6
"Hatheny-Lurey-Dralaw",10-09-26,10-09-26,47,47,0,TRUE,FALSE,10
"Hatsuharu Miku",11-08-31,11-08-31,2,2,0,TRUE,TRUE,1
"Hatsu Yukiya",12-01-23,12-01-23,11,11,0,TRUE,TRUE,1
"Hattori Sei",11-09-03,11-09-03,76,76,0,TRUE,TRUE,3
"hattuteline",10-05-27,10-07-25,21,32,59,TRUE,FALSE,6
"Haud Nomen",10-04-02,10-06-15,9,26,74,TRUE,FALSE,11
"hA-UkA",10-04-28,10-04-28,17,17,0,TRUE,FALSE,8
"Havoc",10-12-06,10-12-06,63,63,0,TRUE,TRUE,36
"hawaiiancostley",10-10-18,10-10-18,50,50,0,TRUE,FALSE,8
"Hawk",13-01-06,13-01-06,86,86,0,FALSE,TRUE,5
"Hawklan",12-07-02,12-09-27,1,16,87,TRUE,TRUE,10
"Hayden Elrics",10-05-08,11-08-29,19,74,478,TRUE,FALSE,3
"HayleyComet",11-11-04,11-11-04,8,8,0,TRUE,TRUE,5
"Hayzer",11-08-07,11-08-07,72,72,0,TRUE,TRUE,89
"HazelFromBehind",11-10-05,11-10-05,5,5,0,TRUE,TRUE,9
"HazelWolf1111",10-06-13,10-06-13,24,25,0,TRUE,FALSE,3
"HazelWolf",10-07-31,10-07-31,33,33,0,TRUE,FALSE,1
"hazelynut",10-05-05,10-05-05,1,1,0,TRUE,FALSE,0
"HBregalad",12-04-20,12-04-20,63,63,0,TRUE,TRUE,36
"hchan1",10-03-27,10-03-27,8,8,0,TRUE,FALSE,5
"heal thy self",10-03-27,10-03-27,2,2,0,TRUE,FALSE,1
"HearthBorn42",10-09-05,10-09-05,1,1,0,TRUE,FALSE,0
"heartlessgroom",10-03-17,10-05-09,6,20,53,TRUE,FALSE,7
"Heart no Tegami",11-01-29,11-01-29,10,10,0,TRUE,TRUE,4
"HeartsGlow",12-03-26,12-11-08,1,81,227,TRUE,TRUE,7
"Heartsinger2",11-03-06,11-03-06,70,70,0,TRUE,TRUE,42
"HeatDeath",11-09-19,11-09-19,76,76,0,TRUE,TRUE,3
"Heather",12-04-11,12-04-11,84,84,0,FALSE,TRUE,7
"heather927",12-04-11,12-04-11,84,84,0,FALSE,TRUE,7
"heavyarms3111",12-04-05,12-04-05,83,83,0,FALSE,TRUE,6
"heavyphotons",10-10-14,10-10-14,1,1,0,TRUE,FALSE,0
"Hebi R",10-06-13,10-06-13,25,5,0,TRUE,FALSE,9
"Hebisama",12-09-19,12-09-19,11,11,0,TRUE,TRUE,1
"Hedelex",10-09-05,12-08-27,10,75,722,TRUE,FALSE,3
"hedelex",11-01-23,12-08-29,67,85,584,FALSE,TRUE,243
"Hedgehog",12-02-05,12-02-08,13,30,3,TRUE,TRUE,0
"Hedi Dracona",10-06-17,11-09-08,26,77,448,TRUE,FALSE,187
"Hedric of Northumberland",12-03-24,12-03-24,80,80,0,TRUE,TRUE,5
"Hedwig's Owl",10-03-11,10-03-11,2,5,0,TRUE,FALSE,9
"heeha",11-08-30,11-08-30,74,74,0,TRUE,TRUE,3
"heeroyuyz",10-04-11,10-04-11,13,13,0,TRUE,FALSE,1
"Heidinanookie",10-03-14,11-02-23,4,69,346,TRUE,FALSE,25
"Heir-of-chaos",11-02-06,11-02-06,69,69,0,TRUE,TRUE,25
"hejsdfsjkf",11-07-28,11-07-28,19,19,0,TRUE,TRUE,2
"helen",11-05-22,11-05-22,6,6,0,TRUE,TRUE,6
"Helena",12-01-05,12-01-05,77,77,0,TRUE,TRUE,187
"Hello",12-03-29,12-05-04,1,11,36,TRUE,TRUE,1
"hello goodbye my spider fly",12-03-14,12-04-11,64,84,28,FALSE,TRUE,7
"Hello just dropping my 2 cent",10-07-12,10-07-12,11,11,0,TRUE,FALSE,1
